,title,opn_wknd,gross,budget,runtime,directors,writers,cast,PG,PG-13,R,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,days,dir_rank,wri_rank,cast_rank
1861,The Shining,622337.0,453.32952,190.0,144.0,['Stanley Kubrick'],"['Stephen King', 'Stanley Kubrick']","['Jack Nicholson', 'Shelley Duvall', 'Danny Lloyd', 'Scatman Crothers', 'Barry Nelson', 'Philip Stone', 'Joe Turkel', 'Anne Jackson', 'Tony Burton', 'Lia Beldam', 'Billie Gibson', 'Barry Dennen', 'David Baxt', 'Manning Redwood', 'Lisa Burns']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14730,199,783,7290
1862,Prom Night,20804941.0,438.6935,200.0,88.0,['Nelson McCormick'],['J.S. Cardone'],"['Brittany Snow', 'Scott Porter', 'Jessica Stroup', 'Dana Davis', 'Collins Pennie', 'Kelly Blatz', 'James Ransone', 'Brianne Davis', 'Kellan Lutz', 'Mary Mara', 'Ming-Na Wen', 'Johnathon Schaech', 'Idris Elba', 'Jessalyn Gilsig', 'Linden Ashby']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4566,575,966,17182
1863,The Unborn,19810585.0,426.7041,160.0,88.0,['David S. Goyer'],['David S. Goyer'],"['Odette Annable', 'Gary Oldman', 'Cam Gigandet', 'Meagan Good', 'Idris Elba', 'Jane Alexander', 'Atticus Shaffer', 'James Remar', 'Carla Gugino', 'C.S. Lee', 'Rhys Coiro', 'Michael Sassone', 'Ethan Cutkosky', 'Craig J. Harris', 'Rachel Brosnahan']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4293,631,2200,16561
1864,Krampus,16293325.0,427.25475,150.0,98.0,['Michael Dougherty'],"['Todd Casey', 'Michael Dougherty']","['Emjay Anthony', 'Adam Scott', 'Toni Collette', 'Stefania LaVie Owen', 'Krista Stadler', 'Conchata Ferrell', 'Allison Tolman', 'David Koechner', 'Maverick Flack', 'Queenie Samuel', 'Lolo Owen', 'Sage Hunefeld', 'Leith Towers', 'Curtis Vowell', 'Luke Hawker']",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1773,897,2005,15553
1865,Final Destination 5,18031396.0,425.87643,400.0,92.0,['Steven Quale'],"['Eric Heisserer', 'Jeffrey Reddick']","[""Nicholas D'Agosto"", 'Emma Bell', 'Miles Fisher', 'Ellen Wroe', 'Jacqueline MacInnes Wood', 'P.J. Byrne', 'Arlen Escarpeta', 'David Koechner', 'Courtney B. Vance', 'Tony Todd', 'Brent Stait', 'Roman Podhora', 'Jasmin Dring', 'Barclay Hope', 'Chasty Ballesteros']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3348,633,1558,14289
1866,Resident Evil: Retribution,21052227.0,423.45531,650.0,95.0,['Paul W.S. Anderson'],['Paul W.S. Anderson'],"['Milla Jovovich', 'Sienna Guillory', 'Michelle Rodriguez', 'Aryana Engineer', 'Bingbing Li', 'Boris Kodjoe', 'Johann Urb', 'Robin Kasyanov', 'Kevin Durand', 'Ofilio Portillo', 'Oded Fehr', 'Colin Salmon', 'Shawn Roberts', 'Toshio Oki', 'Takato Yamashita']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2949,698,1325,16904
1867,Drag Me to Hell,15825480.0,421.00625,300.0,99.0,['Sam Raimi'],"['Sam Raimi', 'Ivan Raimi']","['Alison Lohman', 'Justin Long', 'Lorna Raver', 'Dileep Rao', 'David Paymer', 'Adriana Barraza', 'Chelcie Ross', 'Reggie Lee', 'Molly Cheek', 'Bojana Novakovic', 'Kevin Foster', 'Alexis Cruz', 'Ruth Livier', 'Shiloh Selassie', 'Flor de Maria Chahua']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4153,1008,2175,16722
1868,The Cabin in the Woods,14743614.0,420.73277,300.0,95.0,['Drew Goddard'],"['Joss Whedon', 'Drew Goddard']","['Kristen Connolly', 'Chris Hemsworth', 'Anna Hutchison', 'Fran Kranz', 'Jesse Williams', 'Richard Jenkins', 'Bradley Whitford', 'Brian White', 'Amy Acker', 'Tim DeZarn', 'Tom Lenk', 'Dan Payne', 'Jodelle Ferland', 'Dan Shea', 'Maya Massar']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3103,515,2243,17756
1869,Thir13en Ghosts,15165355.0,418.6796,420.0,91.0,['Steve Beck'],"['Robb White', 'Neal Marshall Stevens']","['Tony Shalhoub', 'Embeth Davidtz', 'Matthew Lillard', 'Shannon Elizabeth', 'Alec Roberts', 'JR Bourne', 'Rah Digga', 'F. Murray Abraham', 'Matthew Harrison', 'Jacob Rupp', 'Mike Crestejo', 'Aubrey Lee Culp', 'Charles Andre', 'Mikhael Speidel', 'Daniel Wesley']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6925,461,1106,15595
1870,Exorcist: The Beginning,18054001.0,418.21986,800.0,114.0,['Renny Harlin'],"['William Peter Blatty', 'William Wisher']","['Stellan Skarsgård', 'Izabella Scorupco', ""James D'Arcy"", 'Remy Sweeney', 'Julian Wadham', 'Andrew French', 'Ralph Brown', 'Ben Cross', 'David Bradley', 'Alan Ford', 'Antonie Kamerling', 'Eddie Osei', 'Israel Oyelumade', ""Patrick O'Kane"", 'James Bellamy']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5896,532,1659,17040
1871,Aliens vs. Predator: Requiem,10059425.0,417.97066,400.0,94.0,"['Colin Strause', 'Greg Strause']","['Shane Salerno', ""Dan O'Bannon""]","['Steven Pasquale', 'Reiko Aylesworth', 'John Ortiz', 'Johnny Lewis', 'Ariel Gade', 'Kristen Hager', 'Sam Trammell', 'Robert Joy', 'David Paetkau', 'Tom Woodruff Jr.', 'Ian Whyte', 'Chelah Horsdal', 'Meshach Peters', 'Matt Ward', 'Michal Suchánek']",0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,4674,350,1105,15418
1872,The Hills Have Eyes,15708512.0,417.78863,150.0,107.0,['Alexandre Aja'],"['Wes Craven', 'Alexandre Aja']","['Maxime Giffard', 'Michael Bailey Smith', 'Tom Bower', 'Ted Levine', 'Kathleen Quinlan', 'Dan Byrd', 'Emilie de Ravin', 'Aaron Stanford', 'Vinessa Shaw', 'Maisie Camilleri Preziosi', 'Robert Joy', 'Laura Ortiz', 'Ezra Buzzington', 'Billy Drago', 'Greg Nicotero']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5329,402,937,17270
1873,Gremlins 2: The New Batch,9702804.0,414.82207,500.0,106.0,"['Joe Dante', 'Chuck Jones']","['Chris Columbus', 'Charles S. Haas']","['Zach Galligan', 'Phoebe Cates', 'John Glover', 'Robert Prosky', 'Robert Picardo', 'Christopher Lee', 'Haviland Morris', 'Dick Miller', 'Jackie Joseph', 'Gedde Watanabe', 'Keye Luke', 'Kathleen Freeman', 'Don Stanton', 'Dan Stanton', 'Shawn Nelson']",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11076,282,1027,15878
1874,Truth or Dare,18667855.0,414.11015,35.0,100.0,['Jeff Wadlow'],"['Michael Reisz', 'Jillian Jacobs']","['Lucy Hale', 'Tyler Posey', 'Violett Beane', 'Hayden Szeto', 'Sophia Ali', 'Nolan Gerard Funk', 'Landon Liboiron', 'Sam Lerner', 'Tom Choi', 'Aurora Perrineau', 'Gregg Daniel', 'Brady Smith', 'Vera Taylor', 'Ezmie Garcia', 'Andrew Howard']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,912,560,1317,16437
1875,The Last Exorcism,20366613.0,410.3435,18.0,87.0,['Daniel Stamm'],"['Huck Botko', 'Andrew Gurland']","['Patrick Fabian', 'Ashley Bell', 'Iris Bahr', 'Louis Herthum', 'Caleb Landry Jones', 'Tony Bentley', 'John Wright Jr.', 'Shanna Forrestall', 'Justin Shafer', 'Carol Sutton', 'Victoria Patenaude', 'John Wilmot', 'Becky Fly', 'Denise Lee', 'Logan Craig Reid']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3698,699,1422,13691
1876,Poltergeist II: The Other Side,12357190.0,409.96665,190.0,91.0,['Brian Gibson'],"['Mark Victor', 'Michael Grais']","['JoBeth Williams', 'Craig T. Nelson', ""Heather O'Rourke"", 'Oliver Robins', 'Zelda Rubinstein', 'Will Sampson', 'Julian Beck', 'Geraldine Fitzgerald', 'John P. Whitecloud', 'Noble Craig', 'Susan Peretz', 'Helen Boll', 'Kelly Jean Peters', 'Jaclyn Bernstein', 'Robert Lesser']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12560,409,815,15506
1877,The Fly,7007423.0,404.56565,150.0,96.0,['David Cronenberg'],"['George Langelaan', 'Charles Edward Pogue']","['Jeff Goldblum', 'Geena Davis', 'John Getz', 'Joy Boushel', 'Leslie Carlson', 'George Chuvalo', 'Michael Copeman', 'David Cronenberg', 'Carol Lazare', 'Shawn Hewitt']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,12476,130,708,15863
1878,Legion,17501625.0,401.6808,260.0,100.0,['Scott Stewart'],"['Peter Schink', 'Scott Stewart']","['Paul Bettany', 'Lucas Black', 'Tyrese Gibson', 'Adrianne Palicki', 'Charles S. Dutton', 'Jon Tenney', 'Kevin Durand', 'Willa Holland', 'Kate Walsh', 'Dennis Quaid', 'Jeanette Miller', 'Cameron Harlow', 'Doug Jones', 'Josh Stamberg', 'Yancey Arias']",0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3915,469,1236,17658
1879,Resident Evil,17707106.0,401.19709,330.0,100.0,['Paul W.S. Anderson'],['Paul W.S. Anderson'],"['Ryan McCluskey', 'Oscar Pearce', 'Indra Ové', 'Anna Bolt', 'Joseph May', 'Robert Tannion', 'Heike Makatsch', 'Jaymes Butler', 'Stephen Billington', 'Fiona Glascott', 'Milla Jovovich', 'Eric Mabius', 'Colin Salmon', 'Martin Crewes', 'Pasquale Aleardi']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6785,698,1325,14630
1880,The Faculty,11633495.0,402.83321,150.0,104.0,['Robert Rodriguez'],"['David Wechter', 'Bruce Kimmel']","['Jordana Brewster', 'Clea DuVall', 'Laura Harris', 'Josh Hartnett', 'Shawn Hatosy', 'Salma Hayek', 'Famke Janssen', 'Piper Laurie', 'Christopher McDonald', 'Bebe Neuwirth', 'Robert Patrick', 'Usher', 'Jon Stewart', 'Daniel von Bargen', 'Elijah Wood']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7961,642,772,17250
1881,A Haunted House,18101682.0,400.41683,25.0,86.0,['Michael Tiddes'],"['Marlon Wayans', 'Rick Alvarez']","['Marlon Wayans', 'Marlene Forte', 'Essence Atkins', 'David Koechner', 'Dave Sheridan', 'Nick Swardson', 'Alanna Ubach', 'Andrew Daly', 'J.B. Smoove', 'Robin Thede', 'Jordenn Thompson', 'Affion Crockett', 'Cedric the Entertainer']",0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2830,634,1741,15556
1882,I Still Know What You Did Last Summer,16520038.0,400.02112,650.0,100.0,['Danny Cannon'],"['Lois Duncan', 'Trey Callaway']","['Jennifer Love Hewitt', 'Freddie Prinze Jr.', 'Brandy Norwood', 'Mekhi Phifer', 'Muse Watson', 'Bill Cobbs', 'Matthew Settle', 'Jeffrey Combs', 'Jennifer Esposito', 'John Hawkes', 'Ellerine Harding', 'Benjamin Brown', 'Red West', 'Michael P. Byrne', 'Michael Bryan French']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8003,504,1172,15937
1883,30 Days of Night,15951902.0,395.69,300.0,113.0,['David Slade'],"['Steve Niles', 'Stuart Beattie']","['Josh Hartnett', 'Melissa George', 'Danny Huston', 'Ben Foster', 'Mark Boone Junior', 'Mark Rendall', 'Amber Sainsbury', 'Manu Bennett', 'Megan Franich', 'Joel Tobeck', 'Elizabeth Hawthorne', 'Nathaniel Lees', 'Craig Hall', 'Chic Littlewood', 'Peter Feeney']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4741,953,1636,15246
1884,The Texas Chainsaw Massacre: The Beginning,19150000.0,395.17763,160.0,91.0,['Jonathan Liebesman'],"['Sheldon Turner', 'Sheldon Turner']","['Jordana Brewster', 'Taylor Handley', 'Diora Baird', 'Matt Bomer', 'R. Lee Ermey', 'Andrew Bryniarski', 'Lee Tergesen', 'Terrence Evans', 'Kathy Lamkin', 'Marietta Marich', 'L.A. Calkins', 'Tim DeZarn', 'Allison Marich', 'Marcus H. Nelson', 'Lew Temple']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5119,911,1346,17250
1885,Pitch Black,11577688.0,392.40659,230.0,109.0,['David Twohy'],"['Jim Wheat', 'Ken Wheat']","['Vin Diesel', 'Radha Mitchell', 'Cole Hauser', 'Keith David', 'Lewis Fitz-Gerald', 'Claudia Black', 'Rhiana Griffith', 'John Moore', 'Simon Burke', 'Les Chantery', 'Sam Sari', 'Firass Dirani', 'Ric Anderson', 'Vic Wilson', 'Angela Moore']",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7541,637,1292,17046
1886,The Grudge 2,20825300.0,391.43839,200.0,102.0,['Takashi Shimizu'],"['Stephen Susco', 'Takashi Shimizu']","['Sarah Michelle Gellar', 'Amber Tamblyn', 'Arielle Kebbel', 'Takako Fuji', 'Edison Chen', 'Sarah Roemer', 'Matthew Knight', 'Misako Uno', 'Teresa Palmer', 'Ohga Tanaka', 'Yuya Ozeki', 'Jennifer Beals', 'Christopher Cousins', 'Zen Kajihara', 'Takashi Matsuyama']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5112,872,1850,14426
1887,The Crazies,16067552.0,391.23589,200.0,101.0,['Breck Eisner'],"['Scott Kosar', 'Ray Wright']","['Timothy Olyphant', 'Radha Mitchell', 'Joe Anderson', 'Danielle Panabaker', 'Christie Lynn Smith', 'Brett Rickaby', 'Preston Bailey', 'John Aylward', 'Joe Reegan', 'Glenn Morshower', 'Larry Cedar', 'Gregory Sporleder', 'Mike Hickman', 'Lisa K. Wyatt', 'Justin Welborn']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3880,601,1374,15435
1888,Crawl,12005210.0,390.14193,135.0,87.0,['Alexandre Aja'],"['Michael Rasmussen', 'Shawn Rasmussen']","['Kaya Scodelario', 'Barry Pepper', 'Morfydd Clark', 'Ross Anderson', 'Jose Palma', 'George Somner', 'Anson Boon', 'Ami Metcalf', 'Tina Pribicevic', 'Srna Vasiljevic', 'Cso-Cso', 'Colin McFarlane', 'Annamaria Serda', 'Savannah Steyn']",0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,457,402,804,14906
1889,Scream 4,18692090.0,381.80928,400.0,111.0,['Wes Craven'],['Kevin Williamson'],"['Lucy Hale', 'Roger Jackson', 'Shenae Grimes-Beech', 'Dane Farwell', 'Anna Paquin', 'Kristen Bell', 'Aimee Teegarden', 'Britt Robertson', 'Neve Campbell', 'Alison Brie', 'David Arquette', 'Courteney Cox', 'Hayden Panettiere', 'Emma Roberts', 'Marielle Jaffe']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3467,416,1482,16061
1890,Urban Legend,10515444.0,380.72438,140.0,99.0,['Jamie Blanks'],['Silvio Horta'],"['Jared Leto', 'Alicia Witt', 'Rebecca Gayheart', 'Michael Rosenbaum', 'Loretta Devine', 'Joshua Jackson', 'Tara Reid', 'John Neville', 'Julian Richings', 'Robert Englund', 'Danielle Harris', 'Natasha Gregson Wagner', 'Gord Martineau', 'Kay Hawtrey', 'Angela Vint']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8052,321,557,16721
1891,Jigsaw,16640452.0,380.52832,100.0,92.0,"['Michael Spierig', 'Peter Spierig']","['Josh Stolberg', 'Pete Goldfinger']","['Matt Passmore', 'Tobin Bell', 'Callum Keith Rennie', 'Hannah Emily Anderson', 'Clé Bennett', 'Laura Vandervoort', 'Paul Braunstein', 'Mandela Van Peebles', 'Brittany Allen', 'Josiah Black', 'Edward Ruttle', 'Michael Boisvert', 'Sam Koules', 'Troy Feldman', 'Shaquan Lewis']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1080,477,672,13246
1892,The Brothers Grimm,15093000.0,379.16267,880.0,118.0,['Terry Gilliam'],['Ehren Kruger'],"['Petr Ratimec', 'Barbora Lukesová', 'Anna Rust', 'Jeremy Robson', 'Matt Damon', 'Heath Ledger', 'Radim Kalvoda', 'Martin Hofmann', 'Josef Pepa Nos', 'Harry Gilliam', 'Miroslav Táborský', 'Roger Ashton-Griffiths', 'Marika Sarah Procházková', 'Mackenzie Crook', 'Richard Ridings']",0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,5525,123,2134,17177
1893,Jeepers Creepers,13106108.0,379.04175,100.0,90.0,['Victor Salva'],['Victor Salva'],"['Gina Philips', 'Justin Long', 'Jonathan Breck', 'Patricia Belcher', 'Brandon Smith', 'Eileen Brennan', 'Peggy Sheffield', 'Jeffrey William Evans', 'Patrick Cherry', 'Jon Beshara', 'Avis-Marie Barnes', 'Steve Raulerson', 'Tom Tarantini', 'William Haze', 'Kim Kahana']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6981,386,868,12718
1894,Abraham Lincoln: Vampire Hunter,16306974.0,375.19139,690.0,105.0,['Timur Bekmambetov'],"['Seth Grahame-Smith', 'Seth Grahame-Smith']","['Benjamin Walker', 'Dominic Cooper', 'Anthony Mackie', 'Mary Elizabeth Winstead', 'Rufus Sewell', 'Marton Csokas', 'Jimmi Simpson', 'Joseph Mawle', 'Robin McLeavy', 'Erin Wasson', 'John Rothman', 'Cameron M. Brown', 'Frank Brennan', 'Lux Haney-Jardine', 'Curtis Harris']",0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3033,914,1814,17317
1895,Friday the 13th Part III,9406522.0,366.90067,23.0,95.0,['Steve Miner'],"['Martin Kitrosser', 'Carol Watson']","['Terry Ballard', 'Richard Brooker', 'Gloria Charles', 'Anne Gaybis', 'Rachel Howard', 'David Katims', 'Dana Kimmell', 'Paul Kratka', 'Cheri Maugans', 'Terence McCorry', 'Charlie Messenger', ""Kevin O'Brien"", 'Catherine Parks', 'Jeffrey Rogers', 'Nick Savage']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,13939,286,547,4658
1896,Vampires Suck,12202831.0,366.61504,200.0,82.0,"['Jason Friedberg', 'Aaron Seltzer']","['Jason Friedberg', 'Aaron Seltzer']","['Jenn Proske', 'Matt Lanter', 'Diedrich Bader', 'Chris Riggi', 'Ken Jeong', 'Anneliese van der Pol', 'David DeLuise', 'Kelsey Ledgin', 'Dave Foley', 'Jeff Witzke', 'Crista Flanagan', 'Nick Eversman', 'Zane Holtz', 'Stephanie Fischer', 'Michael Hanson']",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3707,546,1113,15591
1897,The Boy,10778392.0,358.19556,100.0,97.0,['William Brent Bell'],['Stacey Menear'],"['Lauren Cohan', 'Rupert Evans', 'James Russell', 'Jim Norton', 'Diana Hardcastle', 'Ben Robson', 'Jett Klyne', 'Lily Pater', 'Matthew Walker', 'Stephanie Lemelin']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1724,640,686,17589
1898,The Mothman Prophecies,11208851.0,357.4637,320.0,119.0,['Mark Pellington'],"['Richard Hatem', 'John A. Keel']","['Richard Gere', 'David Eigenberg', 'Bob Tracey', 'Ron Emanuel', 'Debra Messing', 'Tom Stoviak', 'Yvonne Erickson', 'Scott Nunnally', 'Harris Mackenzie', 'Will Patton', 'Lucinda Jenney', 'Laura Linney', 'Tom Tully', 'Zachary Mott', 'Ann McDonough']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,6834,361,794,15032
1899,Jeepers Creepers 2,15269324.0,356.67218,170.0,106.0,['Victor Salva'],"['Victor Salva', 'Victor Salva']","['Ray Wise', 'Jonathan Breck', 'Garikayi Mutambirwa', 'Eric Nenninger', 'Nicki Aycox', 'Travis Schiffner', 'Lena Cardwell', 'Billy Aaron Brown', 'Marieh Delfino', 'Diane Delano', 'Thom Gossom Jr.', 'Tom Tarantini', 'Al Santos', 'Josh Hammond', 'Kasan Butcher']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6253,386,868,8674
1900,The Intruder,10855054.0,354.19122,80.0,102.0,['Deon Taylor'],['David Loughery'],"['Michael Ealy', 'Joseph Sikora', 'Meagan Good', 'Alvina August', 'Dennis Quaid', 'Erica Cerra', 'Kurt Evans', 'Carolyn Anderson', 'Lili Sepe', 'Raylene Harewood', 'Chris Shields', 'Sam Vincent', 'Caroline Muthoni Muita', 'Connor Mackay']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,527,348,1155,13569
1901,The Boy Next Door,14910105.0,354.2338,40.0,91.0,['Rob Cohen'],['Barbara Curry'],"['Jennifer Lopez', 'Ryan Guzman', 'Ian Nelson', 'John Corbett', 'Kristin Chenoweth', 'Lexi Atkins', 'Hill Harper', 'Jack Wallace', 'Adam Hicks', 'François Chau', 'Bailey Chase', 'Kent Avenido', 'Travis Schuldt', 'Brian Mahoney', 'Raquel Gardner']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2088,823,1051,12311
1902,The Messengers,14713321.0,353.74833,160.0,90.0,"['Danny Pang', 'Oxide Chun Pang']","['Mark Wheaton', 'Todd Farmer']","['Kristen Stewart', 'Dylan McDermott', 'Penelope Ann Miller', 'John Corbett', 'Evan Turner', 'Theodore Turner', 'William B. Davis', 'Brent Briscoe', 'Dustin Milligan', 'Jodelle Ferland', 'Michael Daingerfield', 'Tatiana Maslany', 'Shirley McQueen', 'Anna Hagan', 'Blaine Hart']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5000,514,1038,17320
1903,Frankenweenie,11412213.0,352.91068,390.0,87.0,['Tim Burton'],"['Leonard Ripps', 'Tim Burton']","[""Catherine O'Hara"", 'Martin Short', 'Martin Landau', 'Charlie Tahan', 'Atticus Shaffer', 'Winona Ryder', 'Robert Capron', 'James Hiroyuki Liao', 'Conchata Ferrell', 'Tom Kenny']",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2928,886,754,15158
1904,Carrie,16101552.0,352.66619,300.0,100.0,['Kimberly Peirce'],"['Lawrence D. Cohen', 'Roberto Aguirre-Sacasa']","['Julianne Moore', 'Chloë Grace Moretz', 'Gabriella Wilde', 'Portia Doubleday', 'Zoë Belkin', 'Samantha Weinstein', 'Karissa Strain', 'Katie Strain', 'Ansel Elgort', 'Demetrius Joyette', 'Judy Greer', 'Barry Shabaka Henley', 'Arlene Mazerolle', 'Evan Gilchrist', 'Eddie Max Huband']",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2550,570,1141,16812
1905,Ouija: Origin of Evil,14065500.0,351.44505,90.0,99.0,['Mike Flanagan'],"['Mike Flanagan', 'Jeff Howard']","['Annalise Basso', 'Elizabeth Reaser', 'Lulu Wilson', 'Henry Thomas', 'Parker Mack', 'Halle Charlton', 'Alexis G. Zall', 'Doug Jones', 'Kate Siegel', 'Sam Anderson', 'Chelsea Gonzalez', 'Lincoln Melcher', 'Nicholas Keenan', 'Michael Weaver', 'Ele Keats']",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1451,441,898,17421
1906,Freddy's Dead: The Final Nightmare,12966525.0,348.72033,110.0,89.0,['Rachel Talalay'],"['Wes Craven', 'Rachel Talalay']","['Robert Englund', 'Lisa Zane', 'Shon Greenblatt', 'Lezlie Deane', 'Ricky Dean Logan', 'Breckin Meyer', 'Yaphet Kotto', 'Tom Arnold', 'Roseanne Barr', 'Elinor Donahue', 'Johnny Depp', 'Cassandra Rachel Friel', 'David Dunard', 'Marilyn Rockafellow', 'Virginia Peters']",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10621,437,887,15436
1907,Texas Chainsaw,21744470.0,343.41945,200.0,92.0,['John Luessenhop'],"['Adam Marcus', 'Debra Sullivan']","['Alexandra Daddario', 'Dan Yeager', 'Trey Songz', 'Scott Eastwood', 'Tania Raymonde', 'Shaun Sipos', 'Keram Malicki-Sánchez', 'James MacDonald', 'Thom Barry', 'Paul Rae', 'Richard Riehle', 'Bill Moseley', 'Gunnar Hansen', 'David Born', 'Sue Rock']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2837,718,1499,15301
1908,The Relic,9064143.0,339.56608,400.0,110.0,['Peter Hyams'],"['Douglas Preston', 'Lincoln Child']","['Penelope Ann Miller', 'Tom Sizemore', 'Linda Hunt', 'James Whitmore', 'Clayton Rohner', 'Chi Muoi Lo', 'Thomas Ryan', 'Robert Lesser', 'Diane Robin', 'Lewis Van Bergen', 'Constance Towers', 'Francis X. McCarthy', 'Audra Lindley', 'John Kapelos', 'Tico Wells']",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,8675,403,510,12055
1909,Dreamcatcher,15027423.0,337.15436,680.0,136.0,['Lawrence Kasdan'],"['Stephen King', 'William Goldman']","['Morgan Freeman', 'Thomas Jane', 'Jason Lee', 'Damian Lewis', 'Timothy Olyphant', 'Tom Sizemore', 'Donnie Wahlberg', 'Mikey Holekamp', 'Reece Thompson', 'Giacomo Baessato', 'Joel Palmer', 'Andrew Robb', 'Eric Keenleyside', 'Rosemary Dunsmore', ""Michael O'Neill""]",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,6414,265,783,14827
1910,Devil,12289375.0,336.0119,100.0,80.0,['John Erick Dowdle'],"['Brian Nelson', 'M. Night Shyamalan']","['Chris Messina', 'Logan Marshall-Green', ""Jenny O'Hara"", 'Bojana Novakovic', 'Bokeem Woodbine', 'Geoffrey Arend', 'Jacob Vargas', 'Matt Craven', 'Joshua Peace', 'Caroline Dhavernas', 'Joe Cobden', 'Zoie Palmer', 'Vincent Laresca', 'Rudy Webb', 'Craig Eldridge']",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3677,379,1892,14202
